GCAM_region_ID,Land_Type,GLU,soil_c,veg_c,mature age
23,Pasture,GLU003,20,2.8,10
23,Pasture,GLU004,23.19113542,2.897997877,10.21053378
23,Pasture,GLU005,34.38775043,2.009708417,10.07273185
23,Pasture,GLU006,22.34414199,2.798132016,10.18951826
23,Pasture,GLU008,18.4,1.7,10
23,Pasture,GLU009,30.4,2.496275266,10
23,Pasture,GLU013,15.47687696,6.411486577,10
23,Pasture,GLU014,16,3.575890912,10
23,Pasture,GLU017,17.6,4.800012648,10
23,Pasture,GLU018,13.60363926,2.684724303,10.08643252
23,Pasture,GLU020,17.6,6.3,10
23,Pasture,GLU022,18.4,3.799955323,10
23,Pasture,GLU025,17.6,3.000006697,10
23,Pasture,GLU033,13.6,3.1,10
23,Pasture,GLU035,13.6,3.302071639,10
23,Pasture,GLU037,15.96898725,3.687649737,10.36827642
23,Pasture,GLU038,11.20935665,2.22207642,10.0740735
23,Pasture,GLU039,14.39621997,3.328055116,10.08977563
23,Pasture,GLU042,16.75855197,0.762834306,10.32813028
23,Pasture,GLU043,16.8,3.088857945,10.23894226
23,Pasture,GLU045,8.763149459,0.798424307,10.29173345
23,Pasture,GLU047,10.41768555,2.211176287,10.02333511
23,Pasture,GLU048,20.77313207,2.999881083,10.09115906
23,Pasture,GLU053,12.81357114,2.705702324,10.08057865
23,Pasture,GLU056,23.17538057,3.499230643,10.14617784
23,Pasture,GLU070,16,1.572955758,10
23,Pasture,GLU072,13.6,0.9,10
23,Pasture,GLU076,16.8,0.5,10
23,Pasture,GLU001,10.4,0.7,10
24,Pasture,GLU194,3.491315711,1.572828928,16.91874813
24,Pasture,GLU198,5.6,3.071253595,21.75558872
24,Pasture,GLU199,4,3.323012596,27.473624
24,Pasture,GLU204,4.871532235,2.595529235,10.42472265
24,Pasture,GLU196,10.4,0.7,10
25,Pasture,GLU143,6.558752586,6.194382472,25.22962608
25,Pasture,GLU156,6.834588475,5.104028564,27.04523491
25,Pasture,GLU161,8.086088834,6.192477671,19.4095313
25,Pasture,GLU166,15.2,9.050027852,29
25,Pasture,GLU168,9.685133157,7.53562286,23.493166
26,Pasture,GLU157,15.68299766,7.803449797,12.50960184
26,Pasture,GLU168,12.19843092,4.554193466,14.61516866
26,Pasture,GLU169,25.99879124,10.33108403,13.16858054
26,Pasture,GLU180,9.551910862,1.445876842,10.38697149
26,Pasture,GLU200,2.727870329,0.745702136,10
26,Pasture,GLU206,6.171138171,5.241910445,20.66699149
26,Pasture,GLU207,3.98690573,0.395746773,10
26,Pasture,GLU213,16,7.3330448,29
26,Pasture,GLU215,23.2,2.032779955,10
26,Pasture,GLU195,7.335823687,1.115013635,13.22581256
26,Pasture,GLU212,10.4,0.7,35
26,Pasture,GLU205,10.4,0.7,10
27,Pasture,GLU058,6.410201335,0.499291915,10.12114085
27,Pasture,GLU110,11.10332514,3.851830563,10.81270731
27,Pasture,GLU116,6.401213098,4.198436837,10
27,Pasture,GLU154,12.8,3.099697801,10
27,Pasture,GLU052,7.178657487,0.613809475,10.0724121
27,Pasture,GLU089,9.493403386,0.646522695,10.50633392
27,Pasture,GLU090,5.6,1,10
27,Pasture,GLU097,7.2,0.9,10
27,Pasture,GLU102,10.4,0.7,10
28,Pasture,GLU065,8.014623467,3.294551798,10.34730733
29,Pasture,GLU037,12,1.9,10
29,Pasture,GLU065,8.155641872,0.788670306,11.84824723
29,Pasture,GLU066,10.4,1.216590266,10
29,Pasture,GLU108,7.97068037,9.351574373,28.65182939
29,Pasture,GLU109,7.2,4.084717612,27.74557428
29,Pasture,GLU110,10.4,0.7,35
29,Pasture,GLU112,8.379121979,4.620715001,19.004147
29,Pasture,GLU116,8.8,1.013060698,13.69512947
29,Pasture,GLU119,12.8,2.869455141,10
29,Pasture,GLU125,6.308878424,3.900395885,18.3438118
29,Pasture,GLU126,10.31056666,6.886507602,22.79565323
29,Pasture,GLU127,7.63574348,3.326420122,17.43380326
29,Pasture,GLU137,7.320975889,1.79247715,18.06341132
29,Pasture,GLU138,8.578648113,2.890914851,12.62855366
29,Pasture,GLU139,13.78792828,5.432060046,10.08762217
29,Pasture,GLU146,6.105568872,3.158888769,17.13374463
29,Pasture,GLU148,7.871810983,4.463892236,10.20559961
29,Pasture,GLU158,10.4,0.7,10
29,Pasture,GLU159,24.2842766,4.520547147,10
29,Pasture,GLU165,10.4,0.7,10
29,Pasture,GLU167,13.37721606,5.401995141,23.78888534
29,Pasture,GLU173,22.0143473,8.130279484,17.34752151
29,Pasture,GLU175,10.4,2.400011793,10
29,Pasture,GLU176,10.4,0.7,10
29,Pasture,GLU178,20.38737971,14.44878123,11.39996169
29,Pasture,GLU181,18.79217167,12.13532188,19.5206581
29,Pasture,GLU185,14.04651032,2.380967495,10
30,Pasture,GLU078,10.4,0.7,10
30,Pasture,GLU103,10.3202015,2.294083454,14.35910503
31,Pasture,GLU169,15.96890377,2.340817518,10.73853541
31,Pasture,GLU203,4.81466802,1.21466802,10.17418274
31,Pasture,GLU205,3.2,0.408563002,10
31,Pasture,GLU206,6.595544926,1.482592126,14.644192
31,Pasture,GLU209,5.6,0.896544652,10
31,Pasture,GLU210,7.2,0.903775301,10
31,Pasture,GLU212,4.8,0.720817444,10
31,Pasture,GLU213,7.216148434,2.514461843,11.93835253
31,Pasture,GLU214,6.4,0.299652193,10
31,Pasture,GLU215,8.8,0.500601418,10
31,Pasture,GLU200,3.2,0.861918711,10
31,Pasture,GLU207,10.4,0.7,35
32,Pasture,GLU143,18.85954094,13.11981363,16.58370039
32,Pasture,GLU156,7.660726351,4.75265013,18.05774917
32,Pasture,GLU157,20,17.60510039,11.18593396
32,Pasture,GLU166,16.72837332,8.147876232,18.64943316
32,Pasture,GLU168,22.4130017,15.21543525,11.43450712
1,Cropland,GLU007,21.32993159,0.3,1
1,Cropland,GLU023,8.788825482,0.3,1
1,Cropland,GLU027,15.72958491,0.3,1
1,Cropland,GLU096,2.55260491,0.3,1
1,Cropland,GLU101,8.839525,0.3,1
1,Cropland,GLU217,5.420241839,0.3,1
1,Cropland,GLU218,7.077323827,0.3,1
1,Cropland,GLU219,5.990738606,0.3,1
1,Cropland,GLU220,6.081810276,0.3,1
1,Cropland,GLU221,2.838914866,0.3,1
1,Cropland,GLU222,4.363034748,0.3,1
1,Cropland,GLU223,5.665744454,0.3,1
1,Cropland,GLU224,4.899701815,0.3,1
1,Cropland,GLU225,4.904872435,0.3,1
1,Cropland,GLU226,6.974828541,0.3,1
1,Cropland,GLU227,12.09669936,0.3,1
1,Cropland,GLU228,6.806710961,0.3,1
1,Cropland,GLU229,7.090568144,0.3,1
1,Cropland,GLU230,6.04679208,0.3,1
1,Cropland,GLU231,3.598808208,0.3,1
1,Cropland,GLU232,14.12171859,0.3,1
1,Cropland,GLU233,10.47048784,0.3,1
1,Cropland,GLU234,20.3,0.3,1
2,Cropland,GLU087,5.490732784,0.3,1
2,Cropland,GLU100,2.327981676,0.3,1
2,Cropland,GLU170,4.672510174,0.3,1
2,Cropland,GLU171,3.86777596,0.3,1
2,Cropland,GLU177,6.952095465,0.3,1
2,Cropland,GLU179,6.663423119,0.3,1
2,Cropland,GLU183,7.707500366,0.3,1
2,Cropland,GLU144,0.953352778,0.3,1
2,Cropland,GLU151,3.407854622,0.3,1
3,Cropland,GLU080,4.06456585,0.3,1
3,Cropland,GLU086,3.731188712,0.3,1
3,Cropland,GLU087,3.225312033,0.3,1
3,Cropland,GLU144,2.499059525,0.3,1
3,Cropland,GLU075,1.256845991,0.3,1
3,Cropland,GLU095,0.7,0.3,1
3,Cropland,GLU098,1.4,0.3,1
3,Cropland,GLU100,0.7,0.3,1
4,Cropland,GLU087,4.85791642,0.3,1
4,Cropland,GLU162,6.852115993,0.3,1
4,Cropland,GLU171,3.688889172,0.3,1
4,Cropland,GLU179,3.555402266,0.3,1
4,Cropland,GLU182,4.298161176,0.3,1
4,Cropland,GLU183,4.581657835,0.3,1
4,Cropland,GLU188,4.517022377,0.3,1
4,Cropland,GLU190,3.634865071,0.3,1
4,Cropland,GLU197,1.79568888,0.3,1
4,Cropland,GLU198,4.449360677,0.3,1
4,Cropland,GLU199,2.076479155,0.3,1
4,Cropland,GLU194,2.377924858,0.3,1
4,Cropland,GLU196,1.670642602,0.3,1
5,Cropland,GLU087,8.831658157,0.3,1
5,Cropland,GLU142,4.925665478,0.3,1
5,Cropland,GLU149,3.808098819,0.3,1
5,Cropland,GLU151,4.817832963,0.3,1
5,Cropland,GLU152,2.992257539,0.3,1
5,Cropland,GLU160,3.868805167,0.3,1
5,Cropland,GLU162,7.625364244,0.3,1
5,Cropland,GLU183,5.367442621,0.3,1
5,Cropland,GLU188,4.929435666,0.3,1
5,Cropland,GLU086,0.799094859,0.3,1
5,Cropland,GLU144,6.285129915,0.3,1
6,Cropland,GLU184,4.313051203,0.3,1
6,Cropland,GLU189,5.10530498,0.3,1
6,Cropland,GLU191,3.328829209,0.3,1
6,Cropland,GLU193,2.090488601,0.3,1
6,Cropland,GLU201,14.66870816,0.3,1
6,Cropland,GLU202,2.833672928,0.3,1
6,Cropland,GLU208,3.851868043,0.3,1
6,Cropland,GLU211,14.13926239,0.3,1
7,Cropland,GLU156,7.235643564,0.3,1
7,Cropland,GLU161,5.983662877,0.3,1
7,Cropland,GLU168,6.461415186,0.3,1
7,Cropland,GLU172,4.642460624,0.3,1
7,Cropland,GLU174,4.381011779,0.3,1
7,Cropland,GLU186,3.544696255,0.3,1
7,Cropland,GLU187,3.5,0.3,1
7,Cropland,GLU192,4.02706596,0.3,1
7,Cropland,GLU195,6.670056757,0.3,1
7,Cropland,GLU206,6.51046485,0.3,1
8,Cropland,GLU002,24.31322177,0.3,1
8,Cropland,GLU007,15.51691676,0.3,1
8,Cropland,GLU010,19.22186403,0.3,1
8,Cropland,GLU015,26.03318094,0.3,1
8,Cropland,GLU019,14.66647591,0.3,1
8,Cropland,GLU023,11.52600202,0.3,1
8,Cropland,GLU027,11.4857273,0.3,1
8,Cropland,GLU034,13.73800908,0.3,1
8,Cropland,GLU040,14.6054006,0.3,1
8,Cropland,GLU223,5.642604093,0.3,1
8,Cropland,GLU227,12.17794709,0.3,1
8,Cropland,GLU229,11.4420254,0.3,1
8,Cropland,GLU232,12.42149873,0.3,1
9,Cropland,GLU101,8.8646046,0.3,1
9,Cropland,GLU111,8.66900178,0.3,1
9,Cropland,GLU133,7.94334696,0.3,1
9,Cropland,GLU135,9.550798968,0.3,1
9,Cropland,GLU143,10.63716449,0.3,1
9,Cropland,GLU157,11.92839295,0.3,1
10,Cropland,GLU018,8.497166698,0.3,1
10,Cropland,GLU042,11.31310564,0.3,1
10,Cropland,GLU043,8.303133547,0.3,1
10,Cropland,GLU045,7.384219242,0.3,1
10,Cropland,GLU047,15.39706438,0.3,1
10,Cropland,GLU048,11.52888217,0.3,1
10,Cropland,GLU056,10.28834204,0.3,1
10,Cropland,GLU058,3.983182709,0.3,1
10,Cropland,GLU068,7.483164732,0.3,1
10,Cropland,GLU070,12.86765054,0.3,1
10,Cropland,GLU072,8.071921488,0.3,1
10,Cropland,GLU076,6.479399705,0.3,1
10,Cropland,GLU038,8.43194351,0.3,1
10,Cropland,GLU052,1.689164947,0.3,1
10,Cropland,GLU085,10.97152225,0.3,1
11,Cropland,GLU037,10.65132567,0.3,1
11,Cropland,GLU042,5.466409126,0.3,1
11,Cropland,GLU043,10.98917974,0.3,1
11,Cropland,GLU056,11.12761331,0.3,1
11,Cropland,GLU066,6.906616501,0.3,1
11,Cropland,GLU068,10.73262413,0.3,1
11,Cropland,GLU077,6.499320668,0.3,1
11,Cropland,GLU078,6.372485565,0.3,1
11,Cropland,GLU079,6.738853419,0.3,1
11,Cropland,GLU106,7.516607276,0.3,1
11,Cropland,GLU108,7.012268043,0.3,1
11,Cropland,GLU109,7.191403103,0.3,1
11,Cropland,GLU110,10.67976484,0.3,1
11,Cropland,GLU112,6.26624945,0.3,1
11,Cropland,GLU124,6.058261993,0.3,1
11,Cropland,GLU125,8.439874705,0.3,1
11,Cropland,GLU127,8.73308007,0.3,1
11,Cropland,GLU137,9.707680191,0.3,1
11,Cropland,GLU085,6.038586811,0.3,1
11,Cropland,GLU089,11.04266439,0.3,1
12,Cropland,GLU020,14.91463677,0.3,1
12,Cropland,GLU021,14.7,0.3,1
12,Cropland,GLU022,13.91666843,0.3,1
12,Cropland,GLU025,15.61263659,0.3,1
12,Cropland,GLU029,8.354665516,0.3,1
12,Cropland,GLU030,9.413329108,0.3,1
12,Cropland,GLU031,7.678690088,0.3,1
12,Cropland,GLU033,10.85303088,0.3,1
12,Cropland,GLU035,12.40622274,0.3,1
12,Cropland,GLU049,8.883918669,0.3,1
12,Cropland,GLU054,7.504136205,0.3,1
12,Cropland,GLU055,6.845846762,0.3,1
12,Cropland,GLU075,4.171581526,0.3,1
13,Cropland,GLU008,14.01211164,0.3,1
13,Cropland,GLU012,15.56735023,0.3,1
13,Cropland,GLU013,16.64868779,0.3,1
13,Cropland,GLU016,17.43186781,0.3,1
13,Cropland,GLU017,14.84276535,0.3,1
13,Cropland,GLU021,12.49162886,0.3,1
13,Cropland,GLU024,15.79940369,0.3,1
13,Cropland,GLU026,10.98960686,0.3,1
13,Cropland,GLU028,11.68141644,0.3,1
13,Cropland,GLU029,9.321570266,0.3,1
13,Cropland,GLU031,9.474622551,0.3,1
13,Cropland,GLU032,9.186267774,0.3,1
13,Cropland,GLU036,5.752748827,0.3,1
13,Cropland,GLU041,7.432851373,0.3,1
13,Cropland,GLU044,6.68755845,0.3,1
13,Cropland,GLU046,6.032649195,0.3,1
13,Cropland,GLU050,8.302808527,0.3,1
13,Cropland,GLU054,10.05448975,0.3,1
13,Cropland,GLU055,7.139260696,0.3,1
13,Cropland,GLU057,10.435709,0.3,1
13,Cropland,GLU059,7.304480384,0.3,1
13,Cropland,GLU060,9.113637285,0.3,1
13,Cropland,GLU061,7.433651037,0.3,1
13,Cropland,GLU062,9.758366774,0.3,1
13,Cropland,GLU063,6.931604016,0.3,1
13,Cropland,GLU064,7.966009506,0.3,1
13,Cropland,GLU067,4.74749285,0.3,1
13,Cropland,GLU069,7.095069407,0.3,1
13,Cropland,GLU071,5.465531817,0.3,1
13,Cropland,GLU073,6.238731257,0.3,1
13,Cropland,GLU074,6.140262125,0.3,1
13,Cropland,GLU081,4.601408334,0.3,1
13,Cropland,GLU083,4.623554247,0.3,1
13,Cropland,GLU086,9.1,0.3,1
13,Cropland,GLU075,9.1,0.3,1
14,Cropland,GLU017,14.78710167,0.3,1
14,Cropland,GLU025,15.25751843,0.3,1
14,Cropland,GLU030,8.381179233,0.3,1
14,Cropland,GLU035,11.15062492,0.3,1
14,Cropland,GLU039,10.20122614,0.3,1
14,Cropland,GLU047,7.719478616,0.3,1
14,Cropland,GLU049,8.258014737,0.3,1
14,Cropland,GLU053,10.43760895,0.3,1
14,Cropland,GLU054,9.065237091,0.3,1
15,Cropland,GLU054,7.895967041,0.3,1
15,Cropland,GLU055,8.888214604,0.3,1
15,Cropland,GLU070,7.374412052,0.3,1
15,Cropland,GLU072,9.034300734,0.3,1
15,Cropland,GLU075,5.71722008,0.3,1
15,Cropland,GLU084,7.214174908,0.3,1
15,Cropland,GLU099,3.5,0.3,1
16,Cropland,GLU008,14.08153545,0.3,1
16,Cropland,GLU011,13.83177361,0.3,1
16,Cropland,GLU012,13.55788397,0.3,1
16,Cropland,GLU032,11.92240041,0.3,1
16,Cropland,GLU054,11.71129992,0.3,1
16,Cropland,GLU057,12.82944513,0.3,1
16,Cropland,GLU062,12.33241303,0.3,1
17,Cropland,GLU089,10.13104705,0.3,1
17,Cropland,GLU107,3.726398741,0.3,1
17,Cropland,GLU110,6.595134879,0.3,1
17,Cropland,GLU113,4.238107081,0.3,1
17,Cropland,GLU116,6.625506221,0.3,1
17,Cropland,GLU117,4.888586619,0.3,1
17,Cropland,GLU118,5.029146506,0.3,1
17,Cropland,GLU120,5.567013615,0.3,1
17,Cropland,GLU122,5.665666267,0.3,1
17,Cropland,GLU123,5.04560314,0.3,1
17,Cropland,GLU128,5.738169137,0.3,1
17,Cropland,GLU129,7.494540537,0.3,1
17,Cropland,GLU137,9.19323168,0.3,1
17,Cropland,GLU140,5.158174539,0.3,1
17,Cropland,GLU141,6.666468459,0.3,1
17,Cropland,GLU145,7.290245627,0.3,1
17,Cropland,GLU147,4.76768683,0.3,1
17,Cropland,GLU153,6.917411613,0.3,1
17,Cropland,GLU155,7.886503154,0.3,1
17,Cropland,GLU235,5.052068526,0.3,1
18,Cropland,GLU158,12.43563199,0.3,1
18,Cropland,GLU159,20.19748091,0.3,1
18,Cropland,GLU163,22.53706396,0.3,1
18,Cropland,GLU164,12.97312707,0.3,1
18,Cropland,GLU165,22.76580955,0.3,1
18,Cropland,GLU167,17.30193366,0.3,1
18,Cropland,GLU175,10.4869888,0.3,1
18,Cropland,GLU178,13.39373074,0.3,1
18,Cropland,GLU181,15.4,0.3,1
19,Cropland,GLU051,12.92550577,0.3,1
19,Cropland,GLU103,6.832161214,0.3,1
20,Cropland,GLU091,1.673730424,0.3,1
20,Cropland,GLU096,4.191406459,0.3,1
20,Cropland,GLU105,6.458783446,0.3,1
20,Cropland,GLU111,10.43159603,0.3,1
20,Cropland,GLU114,3.747498364,0.3,1
20,Cropland,GLU115,5.775361044,0.3,1
20,Cropland,GLU130,7.024830294,0.3,1
20,Cropland,GLU131,4.960385355,0.3,1
20,Cropland,GLU132,5.910978649,0.3,1
20,Cropland,GLU133,8.016687007,0.3,1
20,Cropland,GLU134,5.825626956,0.3,1
20,Cropland,GLU135,6.962473096,0.3,1
20,Cropland,GLU136,6.727785352,0.3,1
20,Cropland,GLU217,3.383996235,0.3,1
20,Cropland,GLU221,1.860202102,0.3,1
20,Cropland,GLU231,3.93197044,0.3,1
21,Cropland,GLU052,3.758973361,0.3,1
21,Cropland,GLU072,6.040026451,0.3,1
21,Cropland,GLU082,2.767591933,0.3,1
21,Cropland,GLU084,3.241466887,0.3,1
21,Cropland,GLU093,2.423220846,0.3,1
21,Cropland,GLU094,1.964577691,0.3,1
21,Cropland,GLU075,3.778776798,0.3,1
21,Cropland,GLU088,2.415999687,0.3,1
21,Cropland,GLU090,1.284710223,0.3,1
21,Cropland,GLU095,2.996672652,0.3,1
21,Cropland,GLU098,1.269287427,0.3,1
21,Cropland,GLU099,1.845591741,0.3,1
21,Cropland,GLU102,1.4,0.3,1
21,Cropland,GLU104,1.404653026,0.3,1
21,Cropland,GLU097,1.253561512,0.3,1
21,Cropland,GLU100,4.9,0.3,1
22,Cropland,GLU089,4.98900253,0.3,1
22,Cropland,GLU104,1.949015892,0.3,1
22,Cropland,GLU085,5.95,0.3,1
22,Cropland,GLU097,2.395318761,0.3,1
22,Cropland,GLU102,1.675864622,0.3,1
22,Cropland,GLU107,2.625967255,0.3,1
23,Cropland,GLU004,18.3731521,0.3,1
23,Cropland,GLU006,18.84401703,0.3,1
23,Cropland,GLU008,17.4611235,0.3,1
23,Cropland,GLU009,22.38836614,0.3,1
23,Cropland,GLU013,15.20067805,0.3,1
23,Cropland,GLU014,13.9717171,0.3,1
23,Cropland,GLU017,16.00985441,0.3,1
23,Cropland,GLU018,12.45658692,0.3,1
23,Cropland,GLU020,15.93727781,0.3,1
23,Cropland,GLU022,15.53871841,0.3,1
23,Cropland,GLU025,15.94248271,0.3,1
23,Cropland,GLU033,13.75737275,0.3,1
23,Cropland,GLU035,11.86750421,0.3,1
23,Cropland,GLU037,13.30463136,0.3,1
23,Cropland,GLU038,10.02476691,0.3,1
23,Cropland,GLU039,12.80353472,0.3,1
23,Cropland,GLU042,14.89528358,0.3,1
23,Cropland,GLU043,14.79408721,0.3,1
23,Cropland,GLU045,8.244409618,0.3,1
23,Cropland,GLU047,9.355050317,0.3,1
23,Cropland,GLU048,18.05129471,0.3,1
23,Cropland,GLU053,11.23793657,0.3,1
23,Cropland,GLU056,21.72066502,0.3,1
23,Cropland,GLU070,13.77233645,0.3,1
23,Cropland,GLU072,10.5099485,0.3,1
23,Cropland,GLU076,16.19363652,0.3,1
24,Cropland,GLU194,2.987660342,0.3,1
24,Cropland,GLU198,5.320107204,0.3,1
24,Cropland,GLU199,3.496020606,0.3,1
24,Cropland,GLU204,3.955956083,0.3,1
24,Cropland,GLU196,9,0.3,1
25,Cropland,GLU143,7.945194728,0.3,1
25,Cropland,GLU156,6.99246723,0.3,1
25,Cropland,GLU161,6.664493367,0.3,1
25,Cropland,GLU168,8.391184683,0.3,1
26,Cropland,GLU157,12.46678272,0.3,1
26,Cropland,GLU168,10.35743065,0.3,1
26,Cropland,GLU169,11.39517025,0.3,1
26,Cropland,GLU180,5.939965025,0.3,1
26,Cropland,GLU200,4.676873201,0.3,1
26,Cropland,GLU206,5.539245394,0.3,1
26,Cropland,GLU207,5.295198736,0.3,1
26,Cropland,GLU213,13.59267241,0.3,1
26,Cropland,GLU215,20.3,0.3,1
26,Cropland,GLU195,6.418845726,0.3,1
26,Cropland,GLU212,6.431280731,0.3,1
27,Cropland,GLU058,6.338336718,0.3,1
27,Cropland,GLU110,9.087209391,0.3,1
27,Cropland,GLU116,6.940020084,0.3,1
27,Cropland,GLU154,9.83982652,0.3,1
27,Cropland,GLU052,5.483921156,0.3,1
27,Cropland,GLU089,6.787456077,0.3,1
27,Cropland,GLU090,3.401422566,0.3,1
27,Cropland,GLU097,3.243253999,0.3,1
27,Cropland,GLU102,1.315396399,0.3,1
28,Cropland,GLU065,9.131549073,0.3,1
29,Cropland,GLU037,11.53854139,0.3,1
29,Cropland,GLU065,8.996202097,0.3,1
29,Cropland,GLU066,10.58654452,0.3,1
29,Cropland,GLU108,6.716659929,0.3,1
29,Cropland,GLU109,6.663990562,0.3,1
29,Cropland,GLU110,12.27798322,0.3,1
29,Cropland,GLU112,7.374126833,0.3,1
29,Cropland,GLU116,7.546309565,0.3,1
29,Cropland,GLU119,11.83623163,0.3,1
29,Cropland,GLU125,6.443357259,0.3,1
29,Cropland,GLU126,9.274109638,0.3,1
29,Cropland,GLU127,6.878129973,0.3,1
29,Cropland,GLU137,8.30594297,0.3,1
29,Cropland,GLU138,7.609508683,0.3,1
29,Cropland,GLU139,10.77309441,0.3,1
29,Cropland,GLU146,6.240285041,0.3,1
29,Cropland,GLU148,7.214912976,0.3,1
29,Cropland,GLU158,6.3,0.3,1
29,Cropland,GLU159,15.79867668,0.3,1
29,Cropland,GLU165,11.9,0.3,1
29,Cropland,GLU167,11.89045063,0.3,1
29,Cropland,GLU173,17.04326035,0.3,1
29,Cropland,GLU175,8.556711559,0.3,1
29,Cropland,GLU176,11.38727592,0.3,1
29,Cropland,GLU178,18.1761246,0.3,1
29,Cropland,GLU181,16.75496871,0.3,1
29,Cropland,GLU185,12.42006829,0.3,1
30,Cropland,GLU078,4.9,0.3,1
30,Cropland,GLU103,12.30959768,0.3,1
31,Cropland,GLU169,13.91220652,0.3,1
31,Cropland,GLU203,4.829551852,0.3,1
31,Cropland,GLU205,3.446964325,0.3,1
31,Cropland,GLU206,5.810636648,0.3,1
31,Cropland,GLU209,4.773022396,0.3,1
31,Cropland,GLU210,6.261474644,0.3,1
31,Cropland,GLU212,3.381604524,0.3,1
31,Cropland,GLU213,6.09558313,0.3,1
31,Cropland,GLU214,5.817081397,0.3,1
31,Cropland,GLU215,8.109348984,0.3,1
31,Cropland,GLU200,2.785891723,0.3,1
31,Cropland,GLU207,6.252203802,0.3,1
32,Cropland,GLU143,15.16363923,0.3,1
32,Cropland,GLU156,7.442513041,0.3,1
32,Cropland,GLU157,15.97102789,0.3,1
32,Cropland,GLU166,12.80255366,0.3,1
32,Cropland,GLU168,10.88612504,0.3,1
1,UrbanLand,GLU007,5.8,0.3,1
1,UrbanLand,GLU023,5.8,0.3,1
1,UrbanLand,GLU027,5.8,0.3,1
1,UrbanLand,GLU096,5.8,0.3,1
1,UrbanLand,GLU101,5.8,0.3,1
1,UrbanLand,GLU217,5.8,0.3,1
1,UrbanLand,GLU218,5.8,0.3,1
1,UrbanLand,GLU219,5.8,0.3,1
1,UrbanLand,GLU220,5.8,0.3,1
1,UrbanLand,GLU221,5.8,0.3,1
1,UrbanLand,GLU222,5.8,0.3,1
1,UrbanLand,GLU223,5.8,0.3,1
1,UrbanLand,GLU224,5.8,0.3,1
1,UrbanLand,GLU225,5.8,0.3,1
1,UrbanLand,GLU226,5.8,0.3,1
1,UrbanLand,GLU227,5.8,0.3,1
1,UrbanLand,GLU228,5.8,0.3,1
1,UrbanLand,GLU229,5.8,0.3,1
1,UrbanLand,GLU230,5.8,0.3,1
1,UrbanLand,GLU231,5.8,0.3,1
1,UrbanLand,GLU232,5.8,0.3,1
1,UrbanLand,GLU233,5.8,0.3,1
1,UrbanLand,GLU234,5.8,0.3,1
2,UrbanLand,GLU087,5.8,0.3,1
2,UrbanLand,GLU100,5.8,0.3,1
2,UrbanLand,GLU170,5.8,0.3,1
2,UrbanLand,GLU171,5.8,0.3,1
2,UrbanLand,GLU177,5.8,0.3,1
2,UrbanLand,GLU179,5.8,0.3,1
2,UrbanLand,GLU183,5.8,0.3,1
2,UrbanLand,GLU144,5.8,0.3,1
2,UrbanLand,GLU151,5.8,0.3,1
3,UrbanLand,GLU080,5.8,0.3,1
3,UrbanLand,GLU086,5.8,0.3,1
3,UrbanLand,GLU087,5.8,0.3,1
3,UrbanLand,GLU144,5.8,0.3,1
3,UrbanLand,GLU075,5.8,0.3,1
3,UrbanLand,GLU100,5.8,0.3,1
3,UrbanLand,GLU095,5.8,0.3,1
3,UrbanLand,GLU098,5.8,0.3,1
3,UrbanLand,GLU149,5.8,0.3,1
3,UrbanLand,GLU151,5.8,0.3,1
4,UrbanLand,GLU087,5.8,0.3,1
4,UrbanLand,GLU162,5.8,0.3,1
4,UrbanLand,GLU171,5.8,0.3,1
4,UrbanLand,GLU179,5.8,0.3,1
4,UrbanLand,GLU182,5.8,0.3,1
4,UrbanLand,GLU183,5.8,0.3,1
4,UrbanLand,GLU188,5.8,0.3,1
4,UrbanLand,GLU190,5.8,0.3,1
4,UrbanLand,GLU197,5.8,0.3,1
4,UrbanLand,GLU198,5.8,0.3,1
4,UrbanLand,GLU199,5.8,0.3,1
4,UrbanLand,GLU194,5.8,0.3,1
4,UrbanLand,GLU196,5.8,0.3,1
5,UrbanLand,GLU087,5.8,0.3,1
5,UrbanLand,GLU142,5.8,0.3,1
5,UrbanLand,GLU149,5.8,0.3,1
5,UrbanLand,GLU151,5.8,0.3,1
5,UrbanLand,GLU152,5.8,0.3,1
5,UrbanLand,GLU160,5.8,0.3,1
5,UrbanLand,GLU162,5.8,0.3,1
5,UrbanLand,GLU183,5.8,0.3,1
5,UrbanLand,GLU188,5.8,0.3,1
5,UrbanLand,GLU086,5.8,0.3,1
5,UrbanLand,GLU144,5.8,0.3,1
6,UrbanLand,GLU184,5.8,0.3,1
6,UrbanLand,GLU189,5.8,0.3,1
6,UrbanLand,GLU191,5.8,0.3,1
6,UrbanLand,GLU193,5.8,0.3,1
6,UrbanLand,GLU201,5.8,0.3,1
6,UrbanLand,GLU202,5.8,0.3,1
6,UrbanLand,GLU208,5.8,0.3,1
6,UrbanLand,GLU211,5.8,0.3,1
7,UrbanLand,GLU156,5.8,0.3,1
7,UrbanLand,GLU161,5.8,0.3,1
7,UrbanLand,GLU168,5.8,0.3,1
7,UrbanLand,GLU172,5.8,0.3,1
7,UrbanLand,GLU174,5.8,0.3,1
7,UrbanLand,GLU186,5.8,0.3,1
7,UrbanLand,GLU187,5.8,0.3,1
7,UrbanLand,GLU192,5.8,0.3,1
7,UrbanLand,GLU195,5.8,0.3,1
7,UrbanLand,GLU206,5.8,0.3,1
8,UrbanLand,GLU002,5.8,0.3,1
8,UrbanLand,GLU007,5.8,0.3,1
